spkid,pha,H,e,a,q,i,moid,om,ad,per_y,AMO,APO,ATE,IEO
3989673,0,-0.24899202744809656,-0.1861106315060985,-0.5446463741311429,-0.24447069515091632,0.47778572747915055,0.05793800327311519,1.4482954669237051,-0.52840176046434,-0.5916773517163225,False,True,False,False
20439313,1,-1.3043257155924493,0.6095395292038965,0.670828551632956,0.2091892007267513,-0.19503852532998192,-0.3685135994499334,-0.5948586781491533,0.6679479154871462,0.6121421153099621,False,True,False,False
3092385,1,-1.349455116730201,1.170072511802586,0.8655228885442716,-0.5469106257360279,0.33218161053460005,-0.6396075278313333,-1.3223124250937126,1.0345712032787309,0.8293726958259833,False,True,False,False
3838246,0,0.4105915276421248,0.08137775228719756,-0.5300897881938483,-0.5291200415839625,-0.8250380378613053,-0.8499138561179811,1.7494274831007557,-0.45121791040295367,-0.5735748033399874,False,True,False,False
3781388,1,-1.1585230349935591,1.0769343059807168,1.2494528426404163,-0.030983685326131338,-0.9449473106391705,-0.7647278024689026,1.161954204671242,1.3336586222666025,1.2638338568580259,False,True,False,False
3779441,0,-0.5787838049932067,-0.38772077215709627,-0.22804062999498512,0.47160031696971566,2.020428038375337,1.9378701297025933,1.4890908797091678,-0.34509011656854777,-0.30203657769496095,True,False,False,False
20189040,1,-1.2279528828977926,-0.30707671589669716,-0.6701969278403087,-0.2978424476071126,0.10568631750974349,-0.788604921545572,-0.40499566698648015,-0.6441775355564193,-0.700292641974333,False,True,False,False
54246473,0,0.4036485428517004,0.06206861205583429,0.3833359793713878,0.7251161411366484,-0.18837689906454494,0.10381543730689059,1.720909362788643,0.24343674014952202,0.3134500671004328,True,False,False,False
20523816,1,-1.8319925596646256,1.599416924005838,1.7443767645084332,-0.6847876529145349,0.3578764547012854,-0.5009325567746942,0.5269185018567822,1.9993693290460581,1.861217953277085,False,True,False,False
3781351,0,-0.4572815711607971,-0.8585230442688635,-0.5519246670997903,0.4982861931978138,3.0967565106909367,0.9890413803676928,-0.40596238292926384,-0.6924174418447856,-0.60072862590449,True,False,False,False
20480883,1,-0.8669176737957761,0.5896624730833753,-1.9368018617091554,-2.6862283700218925,-0.6784822600216923,-0.5603646872275395,1.2894640375243813,-1.473903923716321,-1.6533918139883765,False,False,True,False
54340046,1,-0.8391457346340833,1.5329707649743827,0.9565015506523625,-1.1117616725641044,-0.33207769421897065,-0.7532584439604588,-0.5250617870801869,1.2564747722052163,0.9289367118958266,False,True,False,False
3726015,1,-1.0821502022989011,2.001501373529519,0.992893015495599,-1.9212332514830803,-0.24547655276829022,-0.7105090167926226,1.2446084177792287,1.4687303598740282,0.9741930828366642,False,True,False,False
20398188,1,-1.4188849646344357,-0.9278087827461078,-1.5954499214795967,-1.2763245759707094,0.12091289183074226,-0.6542048932057164,-0.365070298549523,-1.4160160361702814,-1.429825341540638,False,False,True,False
3427046,0,-1.9014224075688593,0.8906578943369782,2.304805323094275,1.3700248166490192,0.735685830041067,2.803285362612447,-0.694333748661572,2.144089047911158,2.5672173399541536,True,False,False,False
54281966,0,-0.422566647208681,-0.21337059418566987,-0.17891215245661599,0.3203803516771601,0.4330576654112168,0.5302670400299392,-0.898117469400327,-0.2582582852494884,-0.2477289325659556,False,True,False,False
3842906,0,-0.04417397613060705,-0.8306951657001341,-0.8739891309624334,-0.08880308382034394,1.6026489054429336,-0.6312661761888289,-0.8746262719906888,-0.9046730295135978,-0.8722668515495168,False,True,False,False
3692283,0,-0.5683693278075712,-1.7893371865984005,-0.9413133409224207,0.7117732030225987,1.3561687336217663,-0.14329710510230867,1.814874152427196,-1.1555205422131027,-0.9356257708666895,True,False,False,False
54331291,0,1.0076882196185346,1.117824250000074,1.8371749998586857,0.4137809184755036,-0.5795095269352004,-0.6312661761888289,-0.9503201303106342,1.8546496101809595,1.9698332435350947,False,True,False,False
3391853,1,-0.7002860388256162,1.4432400544874595,-0.17709257921445437,-1.8055944544946552,-0.44913198431164864,-0.756386450826398,0.3542630344756551,0.20484481511882888,-0.2477289325659556,False,True,False,False
3311865,1,-0.9780054304425503,1.1348617266748062,1.3258749188112136,-0.07546014570629488,-0.6918055125525663,-0.8625301504772692,-1.5431103464254565,1.420490453585662,1.3543465987397014,False,True,False,False
54374363,1,-1.3598695939158363,0.5925020525291643,0.9110122195983171,0.5071814852738465,2.5190983473880464,-0.6302235072335157,-0.33394204519189535,0.8512595593829387,0.8836803409549886,True,False,False,False
20513126,1,-0.5926697745740531,0.829322978307942,0.081286821172525,-0.7559499895227966,-0.2502348572436024,-0.7449170923179541,1.4936344446402496,0.2530847214071955,0.00570674470273612,False,True,False,False
54054465,0,-0.005987559783278684,-0.40475824883182854,-1.2288059131839888,-1.058389920107908,0.4739790838989009,1.3435488251741392,1.8099439011190006,-1.0686887108940435,-1.1619076255708782,False,True,False,False
20001620,1,-2.8283108770903804,-0.5739971838008352,-0.9012827295948606,-0.38679536836743966,0.12947783988630404,-0.5749620526019226,1.5972663937066378,-0.875729085740578,-0.8994206741140195,False,True,False,False
3582510,0,0.13287213602518957,-1.7910409342658735,-1.208790607520209,0.1380268641184896,-0.061806000021242785,-0.4644391433387365,-1.3767385326724217,-1.3098882423358753,-1.1438050771945432,False,True,False,False
3968759,0,0.8966004629717605,-0.14465277159758325,-0.11886623546527592,0.3203803516771601,-0.6784822600216923,-0.7146796926138749,1.083263526928668,-0.19072241644577517,-0.19342128743695022,False,True,False,False
3758844,0,0.7438547975824459,-0.942574595864209,-0.604692291122483,0.5027338392358306,-0.731775270145188,-0.3685135994499334,0.11538752501386024,-0.7503053293908253,-0.645984996845328,True,False,False,False
54150700,1,-1.998624194634787,1.407461353470522,2.808827111173101,0.5427626535779774,3.3365750562466667,-0.4394150884112226,0.14622576358865283,2.85803966097898,3.2370116298785527,True,False,False,False
54231709,0,0.9243724021334535,-0.2610755288749202,-0.6538207686608525,-0.3245283238352107,-0.8926059614107373,-0.8174868516077444,1.7876127628407024,-0.6248815730410728,-0.6912413677861655,False,True,False,False
3989346,1,-0.5405973886458783,-0.12647946314453565,-0.04244415929447921,0.40488562639947084,-0.6347058588488209,-0.8393828996693189,-1.5055050962511796,-0.13283452889973546,-0.12101109393160975,False,True,False,False
3578918,0,1.0354601587802277,0.08024192050888189,-0.09157263683284832,0.062416881472212096,-0.5528630218734526,-0.5363833012553387,1.7219727503257047,-0.1135385663843889,-0.16626746487244734,False,True,False,False
3409961,1,-0.7697158867298497,0.3164949303985022,0.2050178016395292,0.1202362799664242,-1.0429683828306,-0.8565869374319847,-0.6693924773377586,0.1951968338611558,0.13242458333708157,False,True,False,False
54204643,1,-1.1654660197839823,0.8384096325344661,0.8364097166696824,0.00014983693998313905,-0.39964561776840263,-0.7751544920220333,-1.2084332870338201,0.8898514844136319,0.8022188732614808,False,True,False,False
3545979,0,1.070175082732345,-0.3814736973763612,-0.510074482530068,0.02683571316808126,-0.2797363449905375,-0.8325012845642527,1.7059252656754995,-0.5476977229796866,-0.5554722549636523,False,True,False,False
20217430,1,-1.2869682536163907,-0.9431425117533667,-0.9303959014694497,-0.07990779174431123,0.09807303034924411,-0.5874740800656796,-0.035226818871803844,-0.9722088983173106,-0.9265744966785219,False,True,False,False
54376545,1,-1.3841700406823183,1.1053301004386038,1.6006304783776488,0.23142743091683304,-0.23500828292260365,-0.6594182379822818,0.6364474181741493,1.642394022512147,1.6801924695137336,False,True,False,False
54320184,0,0.8861859857861252,0.6754177723461942,0.648993672727014,0.08020746562427751,-0.4967150290647697,-0.5457673218531565,0.3341553428657589,0.6679479154871462,0.594039566933627,False,True,False,False
20171839,1,-1.4501283961913407,-0.7142724084227972,-0.510074482530068,0.4093332724374867,0.48539901463964974,-0.41543370243902183,0.5288519337423494,-0.6248815730410728,-0.5554722549636523,False,True,False,False
