id,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous,year,proximity_velocity_ratio
2390725,1.4085709873561734,1.4085709874915275,0.5280169231878198,1.04379074809114,-1.40857098749198,1,2003.0,0.3167222318788238
2297418,1.797893409114658,1.797893409178638,1.3841727467908058,0.31640341004398914,-1.7978934092689405,1,2000.0,-0.5015928718246139
54239534,1.3657098033094672,1.3657098033518609,2.2064061616609396,1.12189793555366,-1.3657098034431414,1,2021.0,-0.34989187604648375
2418849,1.1299732912452958,1.1299732911096236,0.917074256885196,1.2012678724256105,-1.1299732911745233,1,2008.0,0.1805953390611214
54016470,-1.130954168614027,-1.130954167008673,-0.4682267230909611,-1.3614438981018022,1.13095416740177,0,2020.0,-1.239806545805832
54000957,-0.488036406544855,-0.4880364071428271,1.0612992748096053,-1.5488257255292566,0.48803640666917464,0,2020.0,-1.4691146613992339
54016203,-0.41660109856599,-0.41660110005197704,0.7770099894509005,1.6969851065447832,0.4166010999211088,0,2020.0,0.572442247322824
3408077,0.047728393546647735,0.04772839425603101,0.4204357642220956,-1.403104867586899,-0.04772839394132118,0,2008.0,-1.3582696649154669
54117563,-0.31659167056706383,-0.31659167083868317,-0.5658464590823785,1.658556548817508,0.3165916704738158,0,2021.0,2.29035644706323
3441850,-0.5951893673610341,-0.5951893670067422,-1.0535621233923955,-0.6364388315401,0.5951893667912741,0,2008.0,0.11972075170845595
3763551,0.6906461546842646,0.6906461547003914,1.1599886677666658,-0.5091183295800579,-0.6906461546739164,0,2016.0,-0.8925324365077655
3550464,0.762081461433837,0.7620814614173882,0.22504732528076465,-0.9840733987237053,-0.7620814614219823,1,2010.0,-1.0223140337330052
3475236,0.7263638078124928,0.7263638080320586,0.5531439984636387,1.036420687999525,-0.7263638080479488,1,2009.0,0.29480854162019926
3843134,1.2764156700185092,1.2764156699436804,0.7178728952042253,1.2047109818541477,-1.2764156700080587,0,2019.0,0.2995720390057096
3797751,0.20488606895519806,0.20488606871109777,1.9121864661706136,1.176723244781982,-0.20488606878706708,0,2018.0,-0.2419521804015572
3574344,1.4049992221076728,1.4049992221012453,0.5046348662542433,1.1520979556968534,-1.4049992221545775,1,2011.0,0.40777836589529043
3767250,0.6192108477560104,0.6192108479086559,0.3872865028186765,-1.1634230895266646,-0.6192108479258506,1,2017.0,-1.1826982056468038
3703080,0.6906461546842646,0.6906461547003914,-0.632075399639247,-0.22999712928288213,-0.6906461546739164,1,2014.0,0.1623676320931132
3715358,2.2265052496131528,2.2265052496530733,1.6615738049994835,-0.7198582870643346,-2.2265052497573383,0,2015.0,-1.073634605057262
3802040,-1.059518857664672,-1.0595188591877203,-0.7202178221131098,1.311386314973412,1.059518860653704,0,2018.0,2.2537428152104355
